,id,type,cost,weather_dpendence,pet_friendly,time_open,time_close,movie_genre,music_genre,hike_difficulty,cusine_type
2049,50,hike,0,True,False,4:46 PM,4:53 PM,,,Medium,
2050,51,hike,0,True,True,9:47 PM,1:51 PM,,,Difficulty,
2051,52,hike,0,True,False,2:38 AM,5:23 AM,,,Difficulty,
2052,53,hike,0,True,True,1:00 AM,4:30 AM,,,Easy,
2053,54,hike,0,True,False,6:41 PM,4:42 AM,,,Medium,
2054,55,hike,0,True,False,11:26 AM,3:33 AM,,,Difficulty,
2055,56,hike,0,True,False,4:55 PM,12:28 PM,,,Easy,
2056,57,hike,0,True,False,10:39 AM,1:50 AM,,,Medium,
2057,58,hike,0,True,True,8:07 AM,12:28 PM,,,Difficulty,
2058,59,hike,0,True,False,5:36 PM,1:10 PM,,,Medium,
2059,60,hike,0,True,True,2:03 AM,5:25 AM,,,Medium,
2060,61,hike,0,True,True,11:09 PM,5:16 PM,,,Easy,
2061,62,hike,0,True,False,1:04 PM,7:43 PM,,,Easy,
2062,63,hike,0,True,True,1:12 PM,12:41 PM,,,Difficulty,
2063,64,hike,0,True,False,10:49 AM,12:19 PM,,,Difficulty,
2064,65,hike,0,True,True,11:32 AM,1:47 PM,,,Medium,
2065,66,hike,0,True,False,3:29 PM,7:07 PM,,,Medium,
2066,67,hike,0,True,False,4:52 AM,7:25 PM,,,Difficulty,
2067,68,hike,0,True,False,2:47 PM,5:44 PM,,,Medium,
2068,69,hike,0,True,True,11:27 PM,9:44 AM,,,Easy,
2069,70,hike,0,True,False,9:12 AM,1:51 PM,,,Easy,
2070,71,hike,0,True,True,8:02 PM,12:24 PM,,,Easy,
2071,72,hike,0,True,True,11:33 AM,1:54 PM,,,Medium,
2072,73,hike,0,True,False,8:53 AM,9:40 AM,,,Medium,
2073,74,hike,0,True,True,9:18 PM,3:16 AM,,,Medium,
2074,75,hike,0,True,True,11:46 PM,4:52 PM,,,Medium,
2075,76,hike,0,True,False,10:43 PM,4:34 PM,,,Difficulty,
2076,77,hike,0,True,True,9:12 AM,8:21 AM,,,Medium,
2077,78,hike,0,True,False,5:20 PM,4:09 AM,,,Easy,
2078,79,hike,0,True,True,1:45 AM,1:08 AM,,,Easy,
2079,80,hike,0,True,True,5:38 AM,8:50 AM,,,Difficulty,
2080,81,hike,0,True,True,10:04 PM,4:41 PM,,,Difficulty,
2081,82,hike,0,True,True,11:07 PM,1:13 PM,,,Medium,
2082,83,hike,0,True,False,9:28 PM,8:05 AM,,,Medium,
2083,84,hike,0,True,False,7:49 AM,8:45 PM,,,Difficulty,
2084,85,hike,0,True,False,4:01 PM,3:32 PM,,,Easy,
2085,86,hike,0,True,False,9:15 AM,3:53 AM,,,Easy,
2086,87,hike,0,True,False,3:22 AM,4:16 AM,,,Medium,
2087,88,hike,0,True,True,11:22 PM,9:57 PM,,,Easy,
2088,89,hike,0,True,False,7:04 AM,10:25 AM,,,Easy,
2089,90,hike,0,True,True,11:06 PM,5:31 AM,,,Difficulty,
2090,91,hike,0,True,False,8:27 PM,6:53 AM,,,Medium,
2091,92,hike,0,True,True,5:24 PM,7:14 PM,,,Easy,
2092,93,hike,0,True,False,8:15 AM,11:27 AM,,,Medium,
2093,94,hike,0,True,False,1:02 AM,2:42 AM,,,Difficulty,
2094,95,hike,0,True,False,5:05 AM,3:15 AM,,,Difficulty,
2095,96,hike,0,True,True,12:05 AM,9:37 PM,,,Easy,
2096,97,hike,0,True,False,1:04 AM,1:02 PM,,,Difficulty,
2097,98,hike,0,True,True,6:15 PM,6:16 AM,,,Easy,
2098,99,hike,0,True,False,4:08 AM,8:01 PM,,,Difficulty,
2099,100,hike,0,True,False,2:11 AM,8:04 PM,,,Medium,
2100,101,hike,0,True,True,1:05 PM,12:13 AM,,,Easy,
2101,102,hike,0,True,True,9:05 PM,9:41 PM,,,Easy,
2102,103,hike,0,True,True,3:11 AM,7:41 AM,,,Medium,
2103,104,hike,0,True,True,8:16 AM,11:35 PM,,,Easy,
2104,105,hike,0,True,True,4:29 AM,9:29 PM,,,Easy,
2105,106,hike,0,True,True,10:06 PM,7:03 AM,,,Easy,
2106,107,hike,0,True,True,3:09 AM,9:41 PM,,,Difficulty,
2107,108,hike,0,True,False,1:11 AM,11:58 PM,,,Medium,
2108,109,hike,0,True,False,2:57 AM,1:35 PM,,,Difficulty,
2109,110,hike,0,True,False,12:43 AM,5:30 AM,,,Difficulty,
2110,111,hike,0,True,False,10:47 AM,2:22 PM,,,Easy,
2111,112,hike,0,True,False,6:22 PM,4:31 AM,,,Easy,
2112,113,hike,0,True,True,5:40 AM,12:54 AM,,,Easy,
2113,114,hike,0,True,False,6:31 AM,3:42 AM,,,Difficulty,
2114,115,hike,0,True,False,2:25 AM,3:45 AM,,,Medium,
2115,116,hike,0,True,True,4:36 PM,5:48 AM,,,Easy,
2116,117,hike,0,True,True,11:13 PM,10:35 AM,,,Easy,
2117,118,hike,0,True,True,2:58 AM,2:38 PM,,,Medium,
2118,119,hike,0,True,False,6:44 AM,9:44 AM,,,Medium,
2119,120,hike,0,True,False,7:40 AM,12:56 PM,,,Medium,
2120,121,hike,0,True,False,12:51 PM,6:56 PM,,,Easy,
2121,122,hike,0,True,True,4:11 AM,2:03 AM,,,Medium,
2122,123,hike,0,True,False,9:04 AM,10:03 AM,,,Difficulty,
2123,124,hike,0,True,True,10:25 AM,2:32 PM,,,Easy,
2124,125,hike,0,True,False,8:13 AM,8:44 PM,,,Medium,
2125,126,hike,0,True,True,12:42 AM,1:30 AM,,,Medium,
2126,127,hike,0,True,False,6:48 AM,5:17 AM,,,Easy,
2127,128,hike,0,True,True,7:01 AM,2:51 PM,,,Easy,
2128,129,hike,0,True,True,9:55 PM,2:40 AM,,,Medium,
2129,130,hike,0,True,True,5:14 AM,8:10 PM,,,Medium,
2130,131,hike,0,True,False,12:44 AM,5:14 PM,,,Easy,
2131,132,hike,0,True,True,5:48 AM,9:12 PM,,,Medium,
2132,133,hike,0,True,True,10:38 PM,10:50 AM,,,Difficulty,
2133,134,hike,0,True,True,3:00 PM,9:42 AM,,,Easy,
2134,135,hike,0,True,True,3:09 PM,2:56 AM,,,Difficulty,
2135,136,hike,0,True,True,9:15 AM,10:13 PM,,,Difficulty,
2136,137,hike,0,True,True,5:16 PM,10:40 PM,,,Medium,
2137,138,hike,0,True,True,10:09 AM,1:37 AM,,,Difficulty,
2138,139,hike,0,True,False,2:44 AM,6:32 AM,,,Medium,
2139,140,hike,0,True,True,2:50 PM,5:46 PM,,,Difficulty,
2140,141,hike,0,True,True,12:12 PM,8:47 PM,,,Difficulty,
2141,142,hike,0,True,True,1:08 AM,4:53 AM,,,Easy,
2142,143,hike,0,True,False,10:45 AM,12:21 PM,,,Medium,
2143,144,hike,0,True,False,8:35 PM,11:56 PM,,,Easy,
2144,145,hike,0,True,True,1:58 PM,9:47 AM,,,Easy,
2145,146,hike,0,True,False,8:04 AM,3:37 PM,,,Medium,
2146,147,hike,0,True,False,4:51 AM,5:08 AM,,,Difficulty,
2147,148,hike,0,True,False,3:35 AM,1:59 PM,,,Difficulty,
2148,149,hike,0,True,False,5:17 AM,9:17 AM,,,Difficulty,
2149,150,hike,0,True,True,8:07 PM,8:13 AM,,,Difficulty,
2150,151,hike,0,True,True,6:06 PM,7:16 PM,,,Medium,
2151,152,hike,0,True,False,11:38 AM,7:02 PM,,,Easy,
2152,153,hike,0,True,True,8:37 AM,2:02 PM,,,Medium,
2153,154,hike,0,True,True,10:11 PM,3:30 AM,,,Difficulty,
2154,155,hike,0,True,True,4:34 PM,1:45 AM,,,Difficulty,
2155,156,hike,0,True,False,3:31 PM,8:00 PM,,,Medium,
2156,157,hike,0,True,False,6:08 AM,4:59 PM,,,Medium,
2157,158,hike,0,True,False,2:51 PM,12:35 AM,,,Difficulty,
2158,159,hike,0,True,True,7:12 AM,4:35 AM,,,Easy,
2159,160,hike,0,True,True,9:45 PM,11:05 PM,,,Easy,
2160,161,hike,0,True,True,11:48 PM,10:05 AM,,,Difficulty,
2161,162,hike,0,True,True,2:45 AM,8:17 AM,,,Medium,
2162,163,hike,0,True,True,7:22 AM,4:41 PM,,,Easy,
2163,164,hike,0,True,False,2:36 PM,1:48 PM,,,Difficulty,
2164,165,hike,0,True,True,3:17 PM,5:15 PM,,,Easy,
2165,166,hike,0,True,False,1:08 PM,4:20 PM,,,Easy,
2166,167,hike,0,True,False,12:59 PM,7:04 PM,,,Easy,
2167,168,hike,0,True,False,5:53 PM,2:00 PM,,,Easy,
2168,169,hike,0,True,True,5:16 AM,9:18 PM,,,Easy,
2169,170,hike,0,True,False,1:25 PM,4:49 AM,,,Medium,
2170,171,hike,0,True,True,9:54 PM,12:20 PM,,,Medium,
2171,172,hike,0,True,False,7:18 PM,8:52 PM,,,Easy,
2172,173,hike,0,True,True,12:32 PM,11:01 PM,,,Difficulty,
2173,174,hike,0,True,False,5:46 AM,7:16 PM,,,Easy,
2174,175,hike,0,True,False,3:45 PM,2:15 AM,,,Difficulty,
2175,176,hike,0,True,True,3:12 PM,11:39 AM,,,Medium,
2176,177,hike,0,True,False,1:41 PM,11:19 AM,,,Difficulty,
2177,178,hike,0,True,True,3:14 PM,4:16 AM,,,Difficulty,
2178,179,hike,0,True,False,9:21 PM,3:41 AM,,,Easy,
2179,180,hike,0,True,True,6:25 PM,9:27 PM,,,Medium,
2180,181,hike,0,True,True,1:42 PM,5:45 PM,,,Difficulty,
2181,182,hike,0,True,True,12:14 AM,10:33 AM,,,Easy,
2182,183,hike,0,True,False,5:28 AM,7:44 PM,,,Difficulty,
2183,184,hike,0,True,False,9:51 AM,5:18 PM,,,Medium,
2184,185,hike,0,True,False,9:08 AM,9:10 AM,,,Easy,
2185,186,hike,0,True,False,8:37 PM,2:32 PM,,,Medium,
2186,187,hike,0,True,False,4:02 PM,8:01 PM,,,Easy,
2187,188,hike,0,True,True,3:13 AM,12:19 PM,,,Difficulty,
2188,189,hike,0,True,True,7:44 AM,4:32 AM,,,Difficulty,
2189,190,hike,0,True,False,11:55 PM,3:48 PM,,,Difficulty,
2190,191,hike,0,True,True,9:56 AM,6:14 PM,,,Easy,
2191,192,hike,0,True,True,10:00 AM,2:05 PM,,,Medium,
2192,193,hike,0,True,True,9:25 AM,5:26 PM,,,Medium,
2193,194,hike,0,True,False,6:59 AM,10:18 AM,,,Easy,
2194,195,hike,0,True,False,3:40 PM,3:14 AM,,,Difficulty,
2195,196,hike,0,True,False,11:16 AM,2:09 AM,,,Easy,
2196,197,hike,0,True,True,3:58 PM,9:38 AM,,,Difficulty,
2197,198,hike,0,True,False,3:00 PM,10:34 AM,,,Difficulty,
2198,199,hike,0,True,True,5:01 PM,6:41 AM,,,Medium,
2199,200,hike,0,True,False,4:56 AM,8:28 PM,,,Medium,
2200,201,hike,0,True,True,2:47 AM,12:59 PM,,,Medium,
2201,202,hike,0,True,False,1:11 AM,10:01 PM,,,Difficulty,
2202,203,hike,0,True,True,12:19 AM,6:08 AM,,,Medium,
2203,204,hike,0,True,True,4:45 AM,6:16 AM,,,Difficulty,
2204,205,hike,0,True,False,4:39 PM,3:49 AM,,,Difficulty,
2205,206,hike,0,True,True,12:55 PM,4:27 AM,,,Easy,
2206,207,hike,0,True,False,10:11 PM,1:38 PM,,,Easy,
2207,208,hike,0,True,True,4:14 PM,8:21 PM,,,Easy,
2208,209,hike,0,True,True,10:34 AM,8:01 PM,,,Easy,
2209,210,hike,0,True,False,12:40 PM,7:11 AM,,,Difficulty,
2210,211,hike,0,True,True,4:04 PM,6:42 PM,,,Easy,
2211,212,hike,0,True,False,4:08 AM,8:29 PM,,,Difficulty,
2212,213,hike,0,True,False,2:42 PM,2:41 AM,,,Easy,
2213,214,hike,0,True,True,10:51 AM,10:51 PM,,,Easy,
2214,215,hike,0,True,False,5:44 AM,10:20 PM,,,Easy,
2215,216,hike,0,True,True,1:52 PM,2:04 PM,,,Easy,
2216,217,hike,0,True,False,9:38 AM,12:59 PM,,,Difficulty,
2217,218,hike,0,True,True,9:31 PM,8:20 AM,,,Medium,
2218,219,hike,0,True,True,1:59 AM,9:47 PM,,,Easy,
2219,220,hike,0,True,False,7:53 AM,8:22 AM,,,Medium,
2220,221,hike,0,True,True,12:05 AM,1:59 AM,,,Medium,
2221,222,hike,0,True,False,11:15 AM,9:50 PM,,,Medium,
2222,223,hike,0,True,False,2:24 AM,4:03 AM,,,Easy,
2223,224,hike,0,True,False,5:25 PM,8:11 PM,,,Easy,
2224,225,hike,0,True,False,5:14 PM,6:51 AM,,,Difficulty,
2225,226,hike,0,True,False,10:13 AM,10:54 PM,,,Difficulty,
2226,227,hike,0,True,False,12:31 PM,1:28 PM,,,Easy,
2227,228,hike,0,True,False,6:02 AM,2:33 AM,,,Easy,
2228,229,hike,0,True,False,4:11 AM,4:36 AM,,,Medium,
2229,230,hike,0,True,True,9:55 AM,11:05 AM,,,Medium,
2230,231,hike,0,True,False,7:38 PM,12:47 PM,,,Easy,
2231,232,hike,0,True,False,2:18 AM,5:42 PM,,,Medium,
2232,233,hike,0,True,True,3:51 AM,5:16 AM,,,Medium,
2233,234,hike,0,True,False,5:12 PM,5:17 AM,,,Difficulty,
2234,235,hike,0,True,False,3:23 AM,3:53 AM,,,Medium,
2235,236,hike,0,True,True,6:34 AM,12:36 AM,,,Medium,
2236,237,hike,0,True,True,11:37 PM,8:44 AM,,,Difficulty,
2237,238,hike,0,True,True,3:02 PM,9:48 AM,,,Easy,
2238,239,hike,0,True,False,8:16 AM,7:18 PM,,,Medium,
2239,240,hike,0,True,True,12:24 AM,1:04 AM,,,Medium,
2240,241,hike,0,True,True,9:41 AM,6:49 PM,,,Medium,
2241,242,hike,0,True,False,1:06 AM,2:34 AM,,,Easy,
2242,243,hike,0,True,False,10:53 PM,10:40 AM,,,Easy,
2243,244,hike,0,True,False,3:23 AM,5:50 AM,,,Difficulty,
2244,245,hike,0,True,False,4:56 PM,8:38 AM,,,Medium,
2245,246,hike,0,True,False,3:30 AM,8:07 PM,,,Medium,
2246,247,hike,0,True,False,6:32 PM,7:46 AM,,,Difficulty,
2247,248,hike,0,True,True,3:00 PM,5:22 AM,,,Difficulty,
2248,249,hike,0,True,False,8:31 AM,11:47 PM,,,Easy,
2249,250,hike,0,True,True,1:46 PM,12:44 AM,,,Difficulty,
2250,251,hike,0,True,False,9:11 AM,2:37 AM,,,Medium,
2251,252,hike,0,True,False,6:19 AM,8:01 PM,,,Easy,
2252,253,hike,0,True,True,7:16 PM,3:38 AM,,,Difficulty,
2253,254,hike,0,True,False,3:22 AM,12:35 AM,,,Easy,
2254,255,hike,0,True,True,11:40 PM,7:55 PM,,,Easy,
2255,256,hike,0,True,True,12:02 PM,3:54 AM,,,Medium,
2256,257,hike,0,True,True,4:39 PM,11:23 AM,,,Medium,
2257,258,hike,0,True,True,6:42 PM,11:57 AM,,,Difficulty,
2258,259,hike,0,True,False,1:50 AM,9:04 AM,,,Medium,
2259,260,hike,0,True,False,5:53 PM,8:42 PM,,,Easy,
2260,261,hike,0,True,True,4:37 AM,6:52 AM,,,Medium,
2261,262,hike,0,True,True,12:13 PM,9:37 PM,,,Easy,
2262,263,hike,0,True,True,10:45 AM,5:25 AM,,,Difficulty,
2263,264,hike,0,True,True,7:19 AM,12:25 PM,,,Medium,
2264,265,hike,0,True,True,8:45 AM,6:43 AM,,,Medium,
2265,266,hike,0,True,False,10:41 PM,5:41 AM,,,Easy,
2266,267,hike,0,True,True,6:36 AM,6:33 PM,,,Difficulty,
2267,268,hike,0,True,False,1:13 PM,9:38 PM,,,Medium,
2268,269,hike,0,True,False,7:14 AM,7:55 PM,,,Medium,
2269,270,hike,0,True,True,2:14 AM,10:30 PM,,,Medium,
2270,271,hike,0,True,True,12:33 AM,8:41 PM,,,Medium,
2271,272,hike,0,True,False,6:29 PM,8:40 PM,,,Medium,
2272,273,hike,0,True,False,8:58 PM,4:01 PM,,,Medium,
2273,274,hike,0,True,False,5:34 PM,12:51 AM,,,Easy,
2274,275,hike,0,True,True,9:13 PM,8:09 AM,,,Easy,
2275,276,hike,0,True,False,10:48 AM,11:23 AM,,,Medium,
2276,277,hike,0,True,False,2:40 AM,10:51 AM,,,Difficulty,
2277,278,hike,0,True,True,7:53 AM,2:27 AM,,,Medium,
2278,279,hike,0,True,True,7:50 PM,8:37 PM,,,Difficulty,
2279,280,hike,0,True,False,5:09 PM,12:12 AM,,,Easy,
2280,281,hike,0,True,True,10:14 PM,12:15 AM,,,Difficulty,
2281,282,hike,0,True,True,8:20 PM,2:01 PM,,,Easy,
2282,283,hike,0,True,False,6:44 PM,6:43 PM,,,Medium,
2283,284,hike,0,True,True,11:45 AM,1:46 PM,,,Easy,
2284,285,hike,0,True,True,4:04 AM,12:28 PM,,,Easy,
2285,286,hike,0,True,True,10:37 AM,12:51 AM,,,Medium,
2286,287,hike,0,True,True,3:57 PM,3:26 PM,,,Difficulty,
2287,288,hike,0,True,True,12:01 PM,5:13 PM,,,Easy,
2288,289,hike,0,True,False,2:27 AM,12:02 AM,,,Easy,
2289,290,hike,0,True,True,8:27 AM,3:01 AM,,,Difficulty,
2290,291,hike,0,True,True,3:37 AM,6:16 PM,,,Difficulty,
2291,292,hike,0,True,True,11:22 AM,3:44 PM,,,Medium,
2292,293,hike,0,True,True,4:57 AM,11:34 AM,,,Difficulty,
2293,294,hike,0,True,False,3:41 AM,3:07 PM,,,Medium,
2294,295,hike,0,True,True,4:27 PM,4:27 PM,,,Medium,
2295,296,hike,0,True,True,6:42 PM,11:39 AM,,,Difficulty,
2296,297,hike,0,True,False,9:05 PM,7:51 PM,,,Medium,
2297,298,hike,0,True,True,12:22 PM,3:55 PM,,,Difficulty,
2298,299,hike,0,True,False,1:53 AM,1:55 PM,,,Easy,
2299,300,hike,0,True,True,6:11 PM,1:35 PM,,,Medium,
2300,301,hike,0,True,True,12:07 PM,8:36 AM,,,Medium,
2301,302,hike,0,True,False,11:48 AM,1:51 PM,,,Medium,
2302,303,hike,0,True,True,8:16 AM,3:36 AM,,,Medium,
2303,304,hike,0,True,True,6:01 AM,1:59 PM,,,Difficulty,
2304,305,hike,0,True,False,7:14 AM,5:31 PM,,,Medium,
2305,306,hike,0,True,True,8:36 AM,12:17 PM,,,Difficulty,
2306,307,hike,0,True,False,7:52 AM,3:53 PM,,,Medium,
2307,308,hike,0,True,False,11:47 PM,11:14 PM,,,Easy,
2308,309,hike,0,True,True,1:23 PM,7:52 AM,,,Easy,
2309,310,hike,0,True,False,9:29 PM,8:04 AM,,,Easy,
2310,311,hike,0,True,False,10:01 PM,7:47 AM,,,Easy,
2311,312,hike,0,True,False,1:39 AM,11:58 AM,,,Difficulty,
2312,313,hike,0,True,True,6:15 AM,5:41 AM,,,Medium,
2313,314,hike,0,True,False,11:54 PM,5:48 AM,,,Difficulty,
2314,315,hike,0,True,True,6:49 PM,1:34 PM,,,Medium,
2315,316,hike,0,True,True,2:47 AM,2:20 AM,,,Medium,
2316,317,hike,0,True,True,1:56 PM,7:40 PM,,,Easy,
2317,318,hike,0,True,True,11:20 AM,8:00 AM,,,Difficulty,
2318,319,hike,0,True,False,1:41 PM,10:53 PM,,,Medium,
2319,320,hike,0,True,True,9:47 PM,10:15 PM,,,Medium,
2320,321,hike,0,True,False,5:09 AM,12:52 AM,,,Easy,
2321,322,hike,0,True,False,5:34 PM,8:56 AM,,,Difficulty,
2322,323,hike,0,True,False,4:07 AM,10:45 AM,,,Difficulty,
2323,324,hike,0,True,False,7:54 PM,4:28 AM,,,Difficulty,
2324,325,hike,0,True,False,9:41 AM,7:27 AM,,,Medium,
2325,326,hike,0,True,False,1:08 AM,7:12 AM,,,Difficulty,
2326,327,hike,0,True,False,11:37 PM,7:16 AM,,,Medium,
2327,328,hike,0,True,False,4:09 PM,1:53 AM,,,Difficulty,
2328,329,hike,0,True,True,3:32 PM,6:47 PM,,,Medium,
2329,330,hike,0,True,False,11:33 PM,8:50 AM,,,Medium,
2330,331,hike,0,True,True,11:49 AM,2:16 PM,,,Medium,
2331,332,hike,0,True,True,8:30 AM,6:53 PM,,,Difficulty,
2332,333,hike,0,True,False,6:30 AM,7:20 AM,,,Difficulty,
2333,334,hike,0,True,True,12:52 PM,7:38 PM,,,Difficulty,
2334,335,hike,0,True,True,6:49 AM,5:07 PM,,,Medium,
2335,336,hike,0,True,False,8:58 AM,4:56 AM,,,Easy,
2336,337,hike,0,True,True,5:32 AM,3:43 PM,,,Difficulty,
2337,338,hike,0,True,False,5:05 PM,3:39 PM,,,Easy,
2338,339,hike,0,True,True,7:35 PM,8:54 AM,,,Medium,
2339,340,hike,0,True,True,8:22 PM,7:21 PM,,,Medium,
2340,341,hike,0,True,True,5:34 AM,5:58 AM,,,Difficulty,
2341,342,hike,0,True,False,1:20 AM,6:58 AM,,,Medium,
2342,343,hike,0,True,False,1:21 AM,8:35 PM,,,Medium,
2343,344,hike,0,True,True,10:06 AM,11:56 AM,,,Medium,
2344,345,hike,0,True,True,10:43 PM,2:16 AM,,,Difficulty,
2345,346,hike,0,True,True,5:03 PM,6:38 AM,,,Difficulty,
2346,347,hike,0,True,True,11:36 PM,12:27 PM,,,Difficulty,
2347,348,hike,0,True,False,6:24 PM,6:12 AM,,,Medium,
2348,349,hike,0,True,False,5:32 AM,4:35 PM,,,Easy,
2349,350,hike,0,True,True,8:34 AM,12:56 AM,,,Difficulty,
2350,351,hike,0,True,True,10:09 AM,1:06 PM,,,Medium,
2351,352,hike,0,True,False,11:41 AM,5:01 AM,,,Easy,
2352,353,hike,0,True,False,6:53 PM,1:26 AM,,,Medium,
2353,354,hike,0,True,True,1:00 AM,3:22 AM,,,Difficulty,
2354,355,hike,0,True,False,4:59 PM,10:39 AM,,,Difficulty,
2355,356,hike,0,True,False,7:51 PM,7:51 PM,,,Medium,
2356,357,hike,0,True,True,5:10 PM,5:30 PM,,,Medium,
2357,358,hike,0,True,False,6:37 AM,9:49 AM,,,Difficulty,
2358,359,hike,0,True,False,12:17 AM,6:06 AM,,,Medium,
2359,360,hike,0,True,False,9:01 AM,2:41 AM,,,Medium,
2360,361,hike,0,True,True,3:30 PM,5:53 PM,,,Easy,
2361,362,hike,0,True,True,5:27 AM,2:56 PM,,,Difficulty,
2362,363,hike,0,True,True,10:54 AM,5:02 PM,,,Difficulty,
2363,364,hike,0,True,True,3:09 AM,7:33 AM,,,Easy,
2364,365,hike,0,True,False,5:19 PM,9:40 PM,,,Easy,
2365,366,hike,0,True,False,7:47 PM,3:23 AM,,,Difficulty,
2366,367,hike,0,True,True,9:17 PM,7:53 PM,,,Difficulty,
2367,368,hike,0,True,False,1:57 PM,1:15 PM,,,Easy,
2368,369,hike,0,True,False,1:15 PM,5:01 AM,,,Easy,
2369,370,hike,0,True,True,7:44 AM,7:55 AM,,,Medium,
2370,371,hike,0,True,True,2:55 PM,9:38 PM,,,Easy,
2371,372,hike,0,True,True,12:15 PM,5:00 PM,,,Medium,
2372,373,hike,0,True,False,1:37 AM,8:22 AM,,,Easy,
2373,374,hike,0,True,True,12:43 PM,2:41 AM,,,Medium,
2374,375,hike,0,True,False,2:10 AM,1:50 AM,,,Easy,
2375,376,hike,0,True,False,12:03 PM,3:43 AM,,,Easy,
2376,377,hike,0,True,True,7:00 PM,8:18 AM,,,Difficulty,
2377,378,hike,0,True,False,10:32 AM,9:52 AM,,,Difficulty,
2378,379,hike,0,True,True,8:11 PM,7:01 AM,,,Medium,
2379,380,hike,0,True,True,2:48 PM,12:08 AM,,,Easy,
2380,381,hike,0,True,True,9:12 AM,5:03 PM,,,Medium,
2381,382,hike,0,True,False,10:45 PM,4:25 AM,,,Easy,
2382,383,hike,0,True,False,2:57 PM,4:13 PM,,,Difficulty,
2383,384,hike,0,True,False,6:43 PM,4:01 PM,,,Difficulty,
2384,385,hike,0,True,True,3:32 AM,5:04 AM,,,Medium,
2385,386,hike,0,True,True,9:48 PM,9:43 PM,,,Medium,
2386,387,hike,0,True,False,4:05 AM,12:43 PM,,,Easy,
2387,388,hike,0,True,True,7:26 PM,3:54 PM,,,Easy,
2388,389,hike,0,True,True,11:24 AM,3:23 AM,,,Difficulty,
2389,390,hike,0,True,True,9:00 PM,8:22 AM,,,Medium,
2390,391,hike,0,True,False,1:56 PM,3:06 AM,,,Difficulty,
2391,392,hike,0,True,True,3:22 AM,7:03 AM,,,Medium,
2392,393,hike,0,True,True,3:40 AM,4:50 AM,,,Medium,
2393,394,hike,0,True,True,3:53 AM,1:56 PM,,,Difficulty,
2394,395,hike,0,True,True,8:02 AM,12:19 AM,,,Easy,
2395,396,hike,0,True,True,3:57 AM,8:05 PM,,,Easy,
2396,397,hike,0,True,False,8:40 PM,2:37 AM,,,Difficulty,
2397,398,hike,0,True,False,6:05 PM,2:27 PM,,,Medium,
2398,399,hike,0,True,True,7:38 PM,7:51 PM,,,Difficulty,
2399,400,hike,0,True,False,7:15 PM,11:18 PM,,,Difficulty,
2400,401,hike,0,True,False,2:06 AM,10:42 PM,,,Difficulty,
2401,402,hike,0,True,True,8:47 AM,4:12 PM,,,Easy,
2402,403,hike,0,True,False,3:39 PM,12:03 PM,,,Difficulty,
2403,404,hike,0,True,True,2:42 AM,1:11 PM,,,Easy,
2404,405,hike,0,True,True,12:49 AM,11:13 AM,,,Easy,
2405,406,hike,0,True,False,11:34 AM,3:31 AM,,,Medium,
2406,407,hike,0,True,True,2:46 PM,6:20 PM,,,Easy,
2407,408,hike,0,True,True,7:23 PM,8:26 PM,,,Easy,
2408,409,hike,0,True,False,2:35 AM,2:18 PM,,,Easy,
2409,410,hike,0,True,False,1:29 AM,11:15 PM,,,Easy,
2410,411,hike,0,True,True,10:03 AM,6:22 PM,,,Medium,
2411,412,hike,0,True,True,2:19 PM,4:34 PM,,,Difficulty,
2412,413,hike,0,True,False,3:33 AM,4:48 AM,,,Difficulty,
2413,414,hike,0,True,False,3:05 AM,8:22 PM,,,Medium,
2414,415,hike,0,True,False,10:52 AM,3:25 PM,,,Easy,
2415,416,hike,0,True,True,1:45 AM,10:33 AM,,,Difficulty,
2416,417,hike,0,True,False,9:35 PM,5:51 PM,,,Difficulty,
2417,418,hike,0,True,False,12:31 PM,1:16 AM,,,Difficulty,
2418,419,hike,0,True,False,12:59 AM,5:59 PM,,,Medium,
2419,420,hike,0,True,False,5:30 PM,3:04 AM,,,Medium,
2420,421,hike,0,True,False,5:53 PM,9:35 PM,,,Medium,
2421,422,hike,0,True,False,10:59 PM,6:28 PM,,,Medium,
2422,423,hike,0,True,False,7:54 PM,4:47 PM,,,Medium,
2423,424,hike,0,True,True,2:55 PM,6:29 AM,,,Difficulty,
2424,425,hike,0,True,False,4:27 AM,12:12 AM,,,Difficulty,
2425,426,hike,0,True,False,7:05 PM,8:22 AM,,,Difficulty,
2426,427,hike,0,True,True,4:47 PM,8:01 PM,,,Difficulty,
2427,428,hike,0,True,False,2:17 PM,6:50 AM,,,Difficulty,
2428,429,hike,0,True,True,1:28 AM,5:01 PM,,,Difficulty,
2429,430,hike,0,True,True,9:30 PM,12:32 AM,,,Difficulty,
2430,431,hike,0,True,True,4:15 AM,8:39 PM,,,Easy,
2431,432,hike,0,True,True,3:12 PM,7:44 AM,,,Easy,
2432,433,hike,0,True,False,4:33 PM,3:24 AM,,,Medium,
2433,434,hike,0,True,True,10:24 AM,3:33 PM,,,Medium,
2434,435,hike,0,True,True,4:55 PM,3:54 PM,,,Medium,
2435,436,hike,0,True,True,6:59 AM,8:10 PM,,,Difficulty,
2436,437,hike,0,True,False,5:05 PM,1:40 PM,,,Difficulty,
2437,438,hike,0,True,False,8:14 PM,6:52 AM,,,Medium,
2438,439,hike,0,True,True,5:58 AM,4:49 AM,,,Easy,
2439,440,hike,0,True,True,2:10 AM,7:46 AM,,,Difficulty,
